date	page	views	visitors	avg_time_sec
2024-09-21	landing_campaign	274	192	65
2024-09-22	home	3879	1994	74
2024-09-22	product_page	1296	639	49
2024-09-22	blog_post	582	464	144
2024-09-22	pricing	343	248	56
2024-09-22	about	172	137	63
2024-09-22	contact	88	47	69
2024-09-22	faq	134	82	68
2024-09-22	category_gaming	562	498	66
2024-09-22	category_electronics	582	355	64
2024-09-22	landing_campaign	972	408	53
2024-09-23	home	7608	5576	37
2024-09-23	product_page	1387	766	68
2024-09-23	blog_post	700	624	108
2024-09-23	pricing	502	421	78
2024-09-23	about	298	152	50
2024-09-23	contact	122	55	82
2024-09-23	faq	171	132	36
2024-09-23	category_gaming	787	596	51
2024-09-23	category_electronics	1053	515	70
2024-09-23	landing_campaign	418	294	61
2024-09-24	home	7750	4391	70
2024-09-24	product_page	1642	665	63
2024-09-24	blog_post	967	607	126
2024-09-24	pricing	530	448	64
2024-09-24	about	251	182	70
2024-09-24	contact	96	59	42
2024-09-24	faq	191	154	85
2024-09-24	category_gaming	651	409	90
2024-09-24	category_electronics	916	772	79
2024-09-24	landing_campaign	406	315	86
2024-09-25	home	6242	3231	47
2024-09-25	product_page	1533	1120	65
2024-09-25	blog_post	873	495	102
2024-09-25	pricing	489	322	88
2024-09-25	about	308	137	67
2024-09-25	contact	133	97	81
2024-09-25	faq	164	84	34
2024-09-25	category_gaming	762	684	66
2024-09-25	category_electronics	687	449	59
2024-09-25	landing_campaign	414	291	72
2024-09-26	home	7227	4991	49
2024-09-26	product_page	1530	1156	38
2024-09-26	blog_post	774	648	120
2024-09-26	pricing	542	288	46
2024-09-26	about	274	142	57
2024-09-26	contact	170	95	61
2024-09-26	faq	179	148	62
2024-09-26	category_gaming	742	444	68
2024-09-26	category_electronics	811	451	65
2024-09-26	landing_campaign	374	252	44
2024-09-27	home	5639	2423	88
2024-09-27	product_page	1917	1586	17
2024-09-27	blog_post	964	486	122
2024-09-27	pricing	454	285	54
2024-09-27	about	254	195	65
2024-09-27	contact	143	72	66
2024-09-27	faq	204	99	64
2024-09-27	category_gaming	786	621	59
2024-09-27	category_electronics	957	576	34
2024-09-27	landing_campaign	254	137	57
2024-09-28	home	4937	4132	70
2024-09-28	product_page	1067	562	54
2024-09-28	blog_post	768	481	117
2024-09-28	pricing	315	200	53
2024-09-28	about	178	137	64
2024-09-28	contact	82	70	70
2024-09-28	faq	131	100	54
2024-09-28	category_gaming	586	341	28
2024-09-28	category_electronics	538	274	48
2024-09-28	landing_campaign	288	246	61
2024-09-29	home	3721	1664	47
2024-09-29	product_page	1229	846	33
2024-09-29	blog_post	472	355	128
2024-09-29	pricing	314	139	75
2024-09-29	about	150	95	53
2024-09-29	contact	83	42	41
2024-09-29	faq	103	41	63
2024-09-29	category_gaming	537	241	72
2024-09-29	category_electronics	689	438	83
2024-09-29	landing_campaign	290	151	57
2024-09-30	home	4785	3759	45
2024-09-30	product_page	1767	1575	72
2024-09-30	blog_post	1069	900	122
2024-09-30	pricing	492	199	60
2024-09-30	about	168	105	83
2024-09-30	contact	141	81	57
2024-09-30	faq	105	81	59
2024-09-30	category_gaming	648	292	78
2024-09-30	category_electronics	808	442	54
2024-09-30	landing_campaign	425	372	39
2024-10-01	home	6957	5510	63
2024-10-01	product_page	1415	795	83
2024-10-01	blog_post	1000	796	119
2024-10-01	pricing	524	389	81
2024-10-01	about	262	170	72
2024-10-01	contact	109	87	43
2024-10-01	faq	158	70	57
2024-10-01	category_gaming	490	356	31
2024-10-01	category_electronics	750	490	58
2024-10-01	landing_campaign	436	337	84
2024-10-02	home	7498	3923	65
2024-10-02	product_page	1750	1047	70
2024-10-02	blog_post	1279	571	102
2024-10-02	pricing	561	251	44
2024-10-02	about	303	255	66
2024-10-02	contact	142	70	53
2024-10-02	faq	235	177	28
2024-10-02	category_gaming	589	463	78
2024-10-02	category_electronics	741	350	70
2024-10-02	landing_campaign	341	165	91
2024-10-03	home	5309	2410	44
2024-10-03	product_page	1918	1319	64
2024-10-03	blog_post	1013	625	121
2024-10-03	pricing	642	480	74
2024-10-03	about	292	130	79
2024-10-03	contact	150	134	74
2024-10-03	faq	226	148	76
2024-10-03	category_gaming	839	368	79
2024-10-03	category_electronics	1035	815	75
2024-10-03	landing_campaign	409	224	47
2024-10-04	home	5718	4242	71
2024-10-04	product_page	1357	990	64
2024-10-04	blog_post	1144	659	111
2024-10-04	pricing	529	231	62
2024-10-04	about	192	152	45
2024-10-04	contact	162	113	47
2024-10-04	faq	242	197	51
2024-10-04	category_gaming	653	403	42
2024-10-04	category_electronics	905	662	40
2024-10-04	landing_campaign	511	221	59
2024-10-05	home	4907	2285	64
2024-10-05	product_page	991	598	63
2024-10-05	blog_post	778	428	93
2024-10-05	pricing	274	227	81
2024-10-05	about	140	79	68
2024-10-05	contact	81	54	75
2024-10-05	faq	103	56	79
2024-10-05	category_gaming	402	217	58
2024-10-05	category_electronics	589	330	54
2024-10-05	landing_campaign	262	207	67
2024-10-06	home	4616	2287	77
2024-10-06	product_page	1184	973	25
2024-10-06	blog_post	705	534	110
2024-10-06	pricing	395	308	44
2024-10-06	about	193	164	68
2024-10-06	contact	77	33	71
2024-10-06	faq	153	70	54
2024-10-06	category_gaming	494	218	48
2024-10-06	category_electronics	531	351	71
2024-10-06	landing_campaign	236	155	47
2024-10-07	home	6051	3318	63
2024-10-07	product_page	1526	1326	71
2024-10-07	blog_post	1038	564	123
2024-10-07	pricing	479	251	66
2024-10-07	about	246	123	81
2024-10-07	contact	154	71	72
2024-10-07	faq	167	98	49
2024-10-07	category_gaming	869	635	74
2024-10-07	category_electronics	807	381	46
2024-10-07	landing_campaign	345	267	57
2024-10-08	home	6830	3038	80
2024-10-08	product_page	1705	1399	45
2024-10-08	blog_post	731	467	126
2024-10-08	pricing	322	278	64
2024-10-08	about	226	156	72
2024-10-08	contact	113	65	66
2024-10-08	faq	198	100	73
2024-10-08	category_gaming	783	527	44
2024-10-08	category_electronics	1063	461	38
2024-10-08	landing_campaign	397	171	42
2024-10-09	home	5506	3303	84
2024-10-09	product_page	1554	1185	83
2024-10-09	blog_post	1439	1122	122
2024-10-09	pricing	640	508	81
2024-10-09	about	253	174	67
2024-10-09	contact	124	75	49
2024-10-09	faq	195	149	78
2024-10-09	category_gaming	774	658	54
2024-10-09	category_electronics	1144	717	51
2024-10-09	landing_campaign	505	266	52
2024-10-10	home	5862	3504	66
2024-10-10	product_page	1793	1426	67
2024-10-10	blog_post	902	415	140
2024-10-10	pricing	553	458	54
2024-10-10	about	341	257	67
2024-10-10	contact	153	88	69
2024-10-10	faq	179	72	51
2024-10-10	category_gaming	695	389	56
2024-10-10	category_electronics	1019	835	64
2024-10-10	landing_campaign	354	175	54
2024-10-11	home	6527	3206	66
2024-10-11	product_page	1475	1253	76
2024-10-11	blog_post	934	609	97
2024-10-11	pricing	406	244	65
2024-10-11	about	261	206	64
2024-10-11	contact	160	98	23
2024-10-11	faq	217	141	66
2024-10-11	category_gaming	530	258	56
2024-10-11	category_electronics	883	706	66
2024-10-11	landing_campaign	442	383	70
2024-10-12	home	4848	2345	63
2024-10-12	product_page	1238	663	69
2024-10-12	blog_post	778	634	130
2024-10-12	pricing	403	222	42
2024-10-12	about	166	115	85
2024-10-12	contact	71	34	55
2024-10-12	faq	133	109	49
2024-10-12	category_gaming	648	310	55
2024-10-12	category_electronics	523	313	48
2024-10-12	landing_campaign	233	178	41
2024-10-13	home	3845	2764	62
2024-10-13	product_page	1152	627	59
2024-10-13	blog_post	789	402	133
2024-10-13	pricing	344	254	73
2024-10-13	about	161	111	50
2024-10-13	contact	86	50	29
2024-10-13	faq	125	50	93
2024-10-13	category_gaming	443	252	87
2024-10-13	category_electronics	592	303	57
2024-10-13	landing_campaign	254	106	70
2024-10-14	home	5255	3411	65
2024-10-14	product_page	1831	1025	52
2024-10-14	blog_post	1309	807	115
2024-10-14	pricing	565	341	76
2024-10-14	about	279	203	60
2024-10-14	contact	147	82	59
2024-10-14	faq	190	83	73
2024-10-14	category_gaming	737	302	67
2024-10-14	category_electronics	959	852	46
2024-10-14	landing_campaign	383	187	45
2024-10-15	home	35820	6206	65
2024-10-15	product_page	1610	1346	39
2024-10-15	blog_post	927	631	120
2024-10-15	pricing	489	213	64
2024-10-15	about	282	196	48
2024-10-15	contact	97	54	63
2024-10-15	faq	199	91	73
2024-10-15	category_gaming	853	519	59
2024-10-15	category_electronics	851	583	69
2024-10-15	landing_campaign	519	208	56
2024-10-16	home	5647	2522	45
2024-10-16	product_page	1333	1178	42
2024-10-16	blog_post	911	814	147
2024-10-16	pricing	511	369	41
2024-10-16	about	262	117	57
2024-10-16	contact	126	108	57
2024-10-16	faq	226	153	79
2024-10-16	category_gaming	878	531	37
2024-10-16	category_electronics	967	449	47
2024-10-16	landing_campaign	417	304	52
2024-10-17	home	5363	3207	87
2024-10-17	product_page	1811	1186	73
2024-10-17	blog_post	1228	824	114
2024-10-17	pricing	465	319	60
2024-10-17	about	265	210	63
2024-10-17	contact	121	62	44
2024-10-17	faq	216	125	33
2024-10-17	category_gaming	557	302	87
2024-10-17	category_electronics	946	490	79
2024-10-17	landing_campaign	373	334	60
2024-10-18	home	7043	3363	46
2024-10-18	product_page	1362	1066	61
2024-10-18	blog_post	911	750	122
2024-10-18	pricing	581	498	61
2024-10-18	about	196	153	58
2024-10-18	contact	147	120	45
2024-10-18	faq	173	103	73
2024-10-18	category_gaming	746	360	20
2024-10-18	category_electronics	999	665	15
2024-10-18	landing_campaign	393	202	79
2024-10-19	home	5027	2813	68
2024-10-19	product_page	887	506	65
2024-10-19	blog_post	869	718	129
2024-10-19	pricing	344	234	68
2024-10-19	about	154	94	57
2024-10-19	contact	94	79	68
2024-10-19	faq	130	58	50
2024-10-19	category_gaming	521	337	59
2024-10-19	category_electronics	764	356	47
2024-10-19	landing_campaign	240	174	57
2024-10-20	home	4475	2949	76
2024-10-20	product_page	1227	602	54
2024-10-20	blog_post	598	447	137
2024-10-20	pricing	316	248	70
2024-10-20	about	156	65	71
2024-10-20	contact	78	33	51
2024-10-20	faq	114	96	81
2024-10-20	category_gaming	494	355	35
2024-10-20	category_electronics	611	358	75
2024-10-20	landing_campaign	243	106	71
2024-10-21	home	7887	3276	55
2024-10-21	product_page	1958	1692	83
2024-10-21	blog_post	880	545	105
2024-10-21	pricing	620	446	48
2024-10-21	about	285	245	68
2024-10-21	contact	135	68	59
2024-10-21	faq	202	163	87
2024-10-21	category_gaming	951	822	58
2024-10-21	category_electronics	1026	444	71
2024-10-21	landing_campaign	422	246	87
2024-10-22	home	6356	4127	53
2024-10-22	product_page	1425	932	52
2024-10-22	blog_post	807	559	127
2024-10-22	pricing	513	425	74
2024-10-22	about	257	178	46
2024-10-22	contact	94	67	48
2024-10-22	faq	198	89	58
2024-10-22	category_gaming	687	616	48
2024-10-22	category_electronics	959	557	72
2024-10-22	landing_campaign	499	440	34
2024-10-23	home	6445	5308	65
2024-10-23	product_page	1335	644	38
2024-10-23	blog_post	1131	741	103
2024-10-23	pricing	478	280	38
2024-10-23	about	288	164	56
2024-10-23	contact	132	78	60
2024-10-23	faq	160	85	75
2024-10-23	category_gaming	817	511	60
2024-10-23	category_electronics	826	596	37
2024-10-23	landing_campaign	335	300	60
2024-10-24	home	6103	4327	83
2024-10-24	product_page	1552	1343	46
2024-10-24	blog_post	990	659	130
2024-10-24	pricing	437	188	79
2024-10-24	about	357	143	62
2024-10-24	contact	128	73	59
2024-10-24	faq	141	75	65
2024-10-24	category_gaming	851	606	59
2024-10-24	category_electronics	834	341	85
2024-10-24	landing_campaign	464	211	81
2024-10-25	home	1022	374	58
2024-10-25	product_page	149	87	28
2024-10-25	blog_post	156	66	130
2024-10-25	pricing	70	37	51
2024-10-25	about	47	23	48
2024-10-25	contact	17	8	42
2024-10-25	faq	26	17	67
2024-10-25	category_gaming	82	29	63
2024-10-25	category_electronics	124	37	43
2024-10-25	landing_campaign	56	30	59
2024-10-26	home	4015	2555	64
2024-10-26	product_page	1127	552	55
2024-10-26	blog_post	931	611	103
2024-10-26	pricing	319	187	69
2024-10-26	about	176	105	81
2024-10-26	contact	87	72	64
2024-10-26	faq	99	40	61
2024-10-26	category_gaming	510	403	92
2024-10-26	category_electronics	356	193	65
2024-10-26	landing_campaign	301	126	58
2024-10-27	home	3231	1652	74
2024-10-27	product_page	929	705	59
2024-10-27	blog_post	566	380	112
2024-10-27	pricing	425	326	59
2024-10-27	about	168	139	63
2024-10-27	contact	90	48	57
2024-10-27	faq	132	85	59
2024-10-27	category_gaming	662	585	67
2024-10-27	category_electronics	543	299	70
2024-10-27	landing_campaign	269	131	48
2024-10-28	home	6970	3926	55
2024-10-28	product_page	1091	476	79
2024-10-28	blog_post	854	724	93
2024-10-28	pricing	436	345	37
2024-10-28	about	287	251	69
2024-10-28	contact	121	98	79
2024-10-28	faq	141	77	61
2024-10-28	category_gaming	717	352	54
2024-10-28	category_electronics	926	759	70
2024-10-28	landing_campaign	344	161	60
2024-10-29	home	6296	3492	58
2024-10-29	product_page	1376	1022	48
2024-10-29	blog_post	987	826	135
2024-10-29	pricing	433	244	51
2024-10-29	about	197	145	79
2024-10-29	contact	144	82	44
2024-10-29	faq	258	191	34
2024-10-29	category_gaming	851	647	52
2024-10-29	category_electronics	829	396	89
2024-10-29	landing_campaign	315	193	61
2024-10-30	home	8026	3982	50
2024-10-30	product_page	1431	890	74
2024-10-30	blog_post	1129	625	139
2024-10-30	pricing	398	277	46
2024-10-30	about	306	211	46
2024-10-30	contact	121	61	47
2024-10-30	faq	204	133	23
2024-10-30	category_gaming	693	605	68
2024-10-30	category_electronics	731	542	44
2024-10-30	landing_campaign	360	278	78
2024-10-31	home	6768	2822	66
2024-10-31	product_page	11718	2458	69
2024-10-31	blog_post	925	583	118
2024-10-31	pricing	514	356	58
2024-10-31	about	302	244	42
2024-10-31	contact	146	64	57
2024-10-31	faq	203	113	65
2024-10-31	category_gaming	654	526	43
2024-10-31	category_electronics	839	584	74
2024-10-31	landing_campaign	383	344	43
2024-11-01	home	24344	9940	51
2024-11-01	product_page	1787	873	80
2024-11-01	blog_post	950	444	134
2024-11-01	pricing	461	245	57
2024-11-01	about	303	241	54
2024-11-01	contact	165	112	53
2024-11-01	faq	235	174	46
2024-11-01	category_gaming	966	716	82
2024-11-01	category_electronics	1058	509	55
2024-11-01	landing_campaign	376	173	71
2024-11-02	home	3301	2666	80
2024-11-02	product_page	1350	748	48
2024-11-02	blog_post	651	457	100
2024-11-02	pricing	400	357	87
2024-11-02	about	187	85	62
2024-11-02	contact	85	39	54
2024-11-02	faq	170	116	100
2024-11-02	category_gaming	431	210	47
2024-11-02	category_electronics	814	418	87
2024-11-02	landing_campaign	303	124	73
2024-11-03	home	4989	3293	56
2024-11-03	product_page	856	446	48
2024-11-03	blog_post	677	286	112
2024-11-03	pricing	387	234	33
2024-11-03	about	150	119	45
2024-11-03	contact	87	36	61
2024-11-03	faq	160	119	64
2024-11-03	category_gaming	517	286	82
2024-11-03	category_electronics	723	509	119
2024-11-03	landing_campaign	284	178	43
2024-11-04	home	5259	3245	69
2024-11-04	product_page	1670	1075	55
2024-11-04	blog_post	885	791	129
2024-11-04	pricing	383	279	64
2024-11-04	about	296	164	51
2024-11-04	contact	132	108	60
2024-11-04	faq	191	146	51
2024-11-04	category_gaming	661	382	68
2024-11-04	category_electronics	1020	583	38
2024-11-04	landing_campaign	336	203	50
2024-11-05	home	4680	2413	42
2024-11-05	product_page	1922	1218	75
2024-11-05	blog_post	1048	740	125
2024-11-05	pricing	375	164	51
2024-11-05	about	316	129	57
2024-11-05	contact	151	76	63
2024-11-05	faq	214	112	50
2024-11-05	category_gaming	735	438	42
2024-11-05	category_electronics	965	581	74
2024-11-05	landing_campaign	432	197	60
2024-11-06	home	6357	2700	43
2024-11-06	product_page	1439	617	63
2024-11-06	blog_post	1149	704	119
2024-11-06	pricing	349	206	68
2024-11-06	about	266	164	38
2024-11-06	contact	117	65	52
2024-11-06	faq	177	84	60
2024-11-06	category_gaming	799	344	69
2024-11-06	category_electronics	871	670	62
2024-11-06	landing_campaign	441	337	78
2024-11-07	home	6836	3201	53
2024-11-07	product_page	1693	1102	57
2024-11-07	blog_post	941	672	119
2024-11-07	pricing	596	287	47
2024-11-07	about	260	231	53
2024-11-07	contact	115	87	76
2024-11-07	faq	192	102	38
2024-11-07	category_gaming	973	759	55
2024-11-07	category_electronics	1032	548	60
2024-11-07	landing_campaign	431	306	39
2024-11-08	home	6721	3946	52
2024-11-08	product_page	1763	1191	69
2024-11-08	blog_post	923	583	132
2024-11-08	pricing	474	322	50
2024-11-08	about	269	148	68
2024-11-08	contact	158	110	82
2024-11-08	faq	210	129	44
2024-11-08	category_gaming	795	711	54
2024-11-08	category_electronics	962	431	58
2024-11-08	landing_campaign	363	194	65
2024-11-09	home	5665	4461	81
2024-11-09	product_page	1275	1091	85
2024-11-09	blog_post	545	262	116
2024-11-09	pricing	435	183	48
2024-11-09	about	136	65	67
2024-11-09	contact	107	60	67
2024-11-09	faq	114	98	62
2024-11-09	category_gaming	530	235	54
2024-11-09	category_electronics	631	559	63
2024-11-09	landing_campaign	283	186	96
2024-11-10	home	3978	2855	25
2024-11-10	product_page	1079	894	70
2024-11-10	blog_post	710	407	136
2024-11-10	pricing	310	136	90
2024-11-10	about	178	146	56
2024-11-10	contact	99	74	88
2024-11-10	faq	115	101	57
2024-11-10	category_gaming	676	449	48
2024-11-10	category_electronics	573	510	65
2024-11-10	landing_campaign	256	180	85
2024-11-11	home	6743	2945	45
2024-11-11	product_page	2092	1751	87
2024-11-11	blog_post	907	765	132
2024-11-11	pricing	679	328	79
2024-11-11	about	294	189	53
2024-11-11	contact	141	104	45
2024-11-11	faq	185	89	40
2024-11-11	category_gaming	739	650	41
2024-11-11	category_electronics	819	717	76
2024-11-11	landing_campaign	358	227	91
2024-11-12	home	5176	3071	52
2024-11-12	product_page	2120	1655	93
2024-11-12	blog_post	1271	875	106
2024-11-12	pricing	519	441	66
2024-11-12	about	282	205	76
2024-11-12	contact	135	76	45
2024-11-12	faq	256	218	41
2024-11-12	category_gaming	826	575	59
2024-11-12	category_electronics	869	658	53
2024-11-12	landing_campaign	394	186	50
2024-11-13	home	8152	5130	53
2024-11-13	product_page	1464	854	49
2024-11-13	blog_post	1078	758	109
2024-11-13	pricing	516	313	50
2024-11-13	about	290	166	31
2024-11-13	contact	158	76	54
2024-11-13	faq	201	111	95
2024-11-13	category_gaming	837	534	85
2024-11-13	category_electronics	1071	949	68
2024-11-13	landing_campaign	450	180	64
2024-11-14	home	5132	2294	62
2024-11-14	product_page	1977	1198	63
2024-11-14	blog_post	1036	640	151
2024-11-14	pricing	461	265	37
2024-11-14	about	231	103	64
2024-11-14	contact	143	87	90
2024-11-14	faq	189	150	43
2024-11-14	category_gaming	831	357	69
2024-11-14	category_electronics	763	425	71
2024-11-14	landing_campaign	431	312	50
2024-11-15	home	8169	4234	75
2024-11-15	product_page	2073	1489	47
2024-11-15	blog_post	949	745	133
2024-11-15	pricing	678	425	49
2024-11-15	about	295	143	86
2024-11-15	contact	124	110	53
2024-11-15	faq	169	117	72
2024-11-15	category_gaming	935	714	61
2024-11-15	category_electronics	858	617	68
2024-11-15	landing_campaign	465	274	64
2024-11-16	home	1125	751	65
2024-11-16	product_page	222	178	71
2024-11-16	blog_post	230	173	85
2024-11-16	pricing	95	80	78
2024-11-16	about	47	33	73
2024-11-16	contact	20	7	52
2024-11-16	faq	31	14	43
2024-11-16	category_gaming	129	101	57
2024-11-16	category_electronics	118	89	51
2024-11-16	landing_campaign	74	48	50
2024-11-17	home	3960	2589	73
2024-11-17	product_page	1160	618	61
2024-11-17	blog_post	794	557	130
2024-11-17	pricing	314	261	51
